,,,,,,,,,,,,,,,,,s,w,w,w,w,w,w,i,s,f,f,,w,w,,st,,,,,,b,,w,w,,bt,f,f,,,f,,f,,,f,f,bt,,,,,i,i,,,,i,i,,,,,,,,,
,,,,,,,,,,,,,,,,,,s,i,w,i,s,w,,,,,,,,i,,s,a,a,a,s,,i,,,,,f,,,,,s,,,,,f,,,,,,bt,,i,,i,,bt,,,,,,,,,
,,,,,,,,,,,,,,,,,,,w,w,w,w,w,w,,,,,,b,,,,s,,s,,,,st,,,w,,,,,,s,,,,,,w,,,i,bt,l,bt,i,,i,bt,l,bt,i,,,,,,,
,,,,,,,,,,,,,,,,,,,w,w,w,w,w,w,s,,,,,,s,,,a,st,a,,,s,,,,,,,,bt,,,,bt,,,,,,s,i,,bt,,,,,,bt,,i,s,,,,,,
,,,,,,,,,,,,,,,,f,,,w,w,w,w,s,s,s,,,,,,a,s,a,,w,,a,s,a,,,,,f,,,,,s,,,,,f,,,s,,i,i,,,f,,,i,i,,s,,,,,,
,,,,,,,,,,,,,,,,s,,,w,w,w,s,s,s,,,,,,,a,,st,w,f,w,st,,a,,,,,,s,s,,s,s,s,,s,s,,,,f,,,,,f,bt,f,,,,,f,,,,,,
,,,,,,,,,,,,,,,,s,f,,w,w,w,w,w,,,,f,,,,a,s,a,,w,,a,s,a,,,,,f,,,,,s,,,,,f,,,s,,i,i,,,f,,,i,i,,s,,,,,,
,,,,,,,,,,,,,,,,,s,,w,w,w,w,w,,,f,s,,,,s,,,a,st,a,,,s,,,,,,,,bt,,,,bt,,,,,,s,i,,bt,,,,,,bt,,i,s,,,,,,
,,,,,,,,,,,,,,,,,,,w,w,w,w,w,,,s,s,,,st,,,,s,,s,,,,b,,,w,,,,,,s,,,,,,w,,,i,bt,l,bt,i,,i,bt,l,bt,i,,,,,,,
,,,,,,,,,,,,,,,,,,w,w,s,w,w,w,,,,,,,,i,,s,a,a,a,s,,i,,,,,f,,,,,s,,,,,f,,,,,,bt,,i,,i,,bt,,,,,,,,,
,,,,,,,,,,,,,,,,a,w,w,s,s,s,w,w,a,a,,,,w,w,,b,,,,,,st,,w,w,,bt,f,f,,,f,,f,,,f,f,bt,,,,,i,i,,,,i,i,,,,,,,,,
,,,,,,,,,,,,,,,a,a,a,w,s,s,s,s,w,w,a,a,a,,f,w,,,,,,,,,,w,f,,,bt,,w,,,,,,w,,bt,,,,,,,s,s,f,s,s,,,,,,,,,,
,13x13,,voltaic,,,,,,,,,,,,13x13,,waterfall,,,,,,,,,,,,13x13,,mystishaven,,,,,,,,,,,,13x13,,foresttemple,,,,,,,,,,,,13x13,,enthalpy,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b,b,b,b,,w,,f,,b,b,b,b,,,,,,,,,,,,,,,,bt,bt,bt,s,s,s,s,s,w,w,w,s,s,,,,,,,,,,,,,,,,s,s,s,l,l,l,l,l,l,l,s,s,s,,,,,,
,b,b,f,,bt,,,,,st,,b,b,,,,,,,,,,,,,,,,bt,bt,,,s,s,s,w,w,w,w,w,s,,,,,,,,,,,,,,,,s,s,l,,,,,,,,l,s,s,,,,,,
,b,,,,,,st,,bt,,,f,b,,,,,,,,,,,,,,,,s,,,,,,,,w,w,w,w,s,,,,,,,,,b,w,w,b,,,,s,l,,,w,w,bt,w,w,,,l,s,,,,,,
,b,st,,w,,b,b,b,,w,,,b,,,,,,,,,,,,,,,,s,,,,,,,,,,,w,s,,,,,,,,,b,bt,bt,b,,,,l,,,w,w,w,bt,w,w,w,,,l,,,,,,
,,,bt,,b,b,b,b,b,,,bt,,,,,,,,,,,,,,,,,s,s,,,,,,,,,,b,b,,,,,,,,,b,bt,bt,b,,,,l,,w,w,w,,,,w,w,w,,l,,,,,,
,f,,,b,b,b,b,b,b,b,,,w,,,,,,,,,,,,,,,,s,s,,,,,,,,,,b,s,,,,b,f,f,b,b,b,bt,bt,b,,,,l,,w,w,,,bt,,,w,w,,l,,,,,,
,,,st,b,b,b,b,b,b,b,st,,,,,,,,,,,,,,,,,,s,,,,,,,,,,bt,s,s,,,,b,bt,bt,a,a,a,bt,bt,b,,,,l,,bt,bt,,bt,bt,bt,,bt,bt,,l,,,,,,
,w,,,b,b,b,b,b,b,b,,,f,,,,,,,,,,,,,,,,s,,,,,,,,bt,bt,bt,s,s,,,,b,bt,bt,b,b,b,f,f,b,,,,l,,w,w,,,bt,,,w,w,,l,,,,,,
,,bt,,,b,b,b,b,b,,bt,,,,,,,,,,,,,,,,,,f,,,,b,,,bt,bt,bt,bt,s,s,,,,b,bt,bt,b,,,,,,,,,l,,w,w,w,,,,w,w,w,,l,,,,,,
,b,,,w,,b,b,b,,w,,st,b,,,,,,,,,,,,,,,,f,f,f,b,b,,,bt,bt,bt,,,s,,,,b,bt,bt,b,,,,,,,,,l,,,w,w,w,bt,w,w,w,,,l,,,,,,
,b,f,,,bt,,st,,,,,,b,,,,,,,,,,,,,,,,f,f,f,b,b,,,s,bt,,,,,,,,b,w,w,b,,,,,,,,,s,l,,,w,w,bt,w,w,,,l,s,,,,,,
,b,b,,st,,,,,bt,,f,b,b,,,,,,,,,,,,,,,,s,f,f,b,s,s,s,s,s,,,,,,,,,,,,,,,,,,,,s,s,l,,,,,,,,l,s,s,,,,,,
,b,b,b,b,,f,,w,,b,b,b,b,,,,,,,,,,,,,,,,s,s,s,s,s,s,s,s,s,,,,s,,,,,,,,,,,,,,,,s,s,s,l,l,l,l,l,l,l,s,s,s,,,,,,
,13x13,,wreath,,,,,,,,,,,,13x13,,boarding,,,,,,,,,,,,13x13,,cavern,,,,,,,,,,,,13x13,,tunnel,,,,,,,,,,,,13x13,,crackedtop,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,s,s,s,s,s,,l,,s,s,s,s,s,,,,,,,a,b,a,,,,,,,f,f,f,f,f,f,f,f,f,f,f,f,f,,b,b,b,b,b,b,bt,bt,bt,b,b,b,b,,b,b,i,i,i,,,,,i,i,i,b,,,,,,
,s,s,s,,,,,,,,s,s,s,,,,,,,a,b,a,,,,,,,f,f,f,f,f,f,f,f,f,f,f,f,f,,b,b,b,b,,,,b,bt,bt,b,b,b,,b,i,i,,,,,,,,,i,i,,,,,,
,s,s,s,bt,st,s,s,s,st,bt,s,s,s,,,,,,,a,bt,a,,,,,,,f,f,f,f,s,,,,s,f,f,f,f,,b,b,b,,,,,,b,bt,bt,b,b,,i,i,,,,,,,,,,,i,,,,,,
,s,,bt,bt,,,,,,bt,bt,,s,,,,,,,a,a,a,,,,,,,f,,,,s,a,a,a,s,,,,f,,b,b,,,,,,,,b,bt,bt,b,,i,,,,i,i,,i,,,,,i,,,,,,
,s,,st,,,,,,,,st,,s,,,,,,,a,bt,a,,,,,,,s,s,,,a,,,,a,,,s,s,,b,,,,,,,,,,b,bt,bt,,i,,,i,i,i,,i,i,,,,,,,,,,
,,,s,,,,,,,,s,,,,w,w,w,w,w,w,w,w,w,w,w,w,w,,,,,a,,bt,bt,bt,,a,,,,,b,,,,,,,,,,,b,bt,,,,,i,i,b,,b,i,i,,,,,,,,,
,l,,s,,,,,,,,s,,l,,w,w,bt,w,bt,w,bt,w,bt,w,bt,w,w,,,,,a,,bt,b,bt,,a,,,,,bt,,,,,,bt,,,,,,bt,,,,,,,,,,,,,,,,,,,,
,,,s,,,,,,,,s,,,,w,w,w,w,w,w,w,w,w,w,w,w,w,,,,,a,,bt,bt,bt,,a,,,,,bt,b,,,,,,,,,,,b,,,,,i,i,b,,b,i,i,,,,,,,,,
,s,,st,,,,,,,,st,,s,,,,,,,a,bt,a,,,,,,,s,s,,,a,,,,a,,,s,s,,bt,bt,b,,,,,,,,,,b,,,,,,i,i,,i,i,i,,,i,,,,,,
,s,,bt,bt,,,,,,bt,bt,,s,,,,,,,a,a,a,,,,,,,w,,,,s,a,a,a,s,,,,w,,b,bt,bt,b,,,,,,,,b,b,,i,,,,,i,,i,i,,,,i,,,,,,
,s,s,s,bt,st,s,s,s,st,bt,s,s,s,,,,,,,a,bt,a,,,,,,,w,w,w,w,s,,,,s,w,w,w,w,,b,b,bt,bt,b,,,,,,b,b,b,,i,,,,,,,,,,,i,i,,,,,,
,s,s,s,,,,,,,,s,s,s,,,,,,,a,b,a,,,,,,,w,w,w,w,w,w,w,w,w,w,w,w,w,,b,b,b,bt,bt,b,,,,b,b,b,b,,i,i,,,,,,,,,i,i,b,,,,,,
,s,s,s,s,s,,l,,s,s,s,s,s,,,,,,,a,b,a,,,,,,,w,w,w,w,w,w,w,w,w,w,w,w,w,,b,b,b,b,bt,bt,bt,b,b,b,b,b,b,,b,i,i,i,,,,,i,i,i,b,b,,,,,,
,13x13,,dugout,,,,,,,,,,,,13x13,,canal,,,,,,,,,,,,13x13,,corona,,,,,,,,,,,,13x13,,warpzone,,,,,,,,,,,,13x13,,icefortress,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,bt,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,bt,a,f,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bt,a,,a,a,a,f,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bt,a,,,,,a,a,a,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,bt,a,,,,,,,,,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bt,a,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,a,,a,a,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,a,,,,a,a,a,,,,,a,st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,a,a,,,,,,a,a,,a,st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,w,w,a,a,a,,,,,a,st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,w,w,a,a,a,,a,st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,w,w,w,a,st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,w,st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13x13,,arcana,,,,,,,,,,,,13x13,,finaldestination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,i,i,i,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,i,i,i,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,i,i,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,i,,,,a,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,i,i,,,a,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,i,a,,a,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,i,i,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,i,i,i,,,,,,,,,,
,8x10,,interlink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,i,i,i,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,
,,,,,,,,,,8x12,,duplicity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,7x13,,blankcanvas,,,,,,7x13,,lagoon,,,,,,7x13,,fencedout,,,,,,7x13,,hockey,,,,,,7x13,,speedbank,,,,,,7x13,,fogbound,,,,,,7x13,,trench,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,i,,,f,,w,,,i,,,,,,,,,,,,,,,,,,,a,,,,,,w,w,w,w,w,a,a,w,w,w,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,i,,,,b,,,,i,,,,,,,,,,,,,,,,,,a,a,,a,,,,w,w,s,s,a,a,a,a,w,w,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,bt,,,,w,n,f,,,,bt,,,,w,w,a,a,w,w,,,,,,,,,st,st,,,,,w,s,s,a,a,a,b,a,f,f,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,w,,,,f,,,,,,,w,w,a,a,w,w,,,,,,,a,,l,l,a,,,,w,s,,a,,a,a,f,f,f,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,w,,,,f,,,,,,,,,,,,,,,,,,,,,b,b,,,,,w,w,,,,,a,w,f,w,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,bt,,,,w,,f,,,,bt,,f,f,s,a,f,f,a,s,f,f,,,,,b,b,s,s,,,,,w,w,a,,,,s,w,w,w,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,b,,,,,,,f,f,s,a,f,f,a,s,f,f,,,,,s,s,s,s,,,,,f,w,a,a,w,s,s,w,w,w,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,bt,,,,f,n,w,,,,bt,,,,,,,,,,,,,,,,s,s,s,s,,,,,f,f,f,b,w,w,w,w,w,w,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,f,,,,w,,,,,,,w,w,a,a,w,w,,,,,,,a,a,a,a,,,,,f,f,f,a,a,w,w,w,w,f,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,f,,,,w,,,,,,,w,w,a,a,w,w,,,,,,,a,a,a,a,,,,,f,f,w,w,,,w,w,f,f,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,bt,,,,f,,w,,,,bt,,,,,,,,,,,,,,,,s,s,s,s,,,,,w,w,w,w,,a,a,w,f,f,,11x10,,somethingsoff,,,,,,,,,,9x10,,p,,,,,
,,,,,,,,,,,,i,,,,b,,,,i,,,,,,,,,,,,,,,,,,,,,,,,,w,w,w,w,a,a,w,w,w,f,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,i,,,w,,f,,,i,,,10x12,,bands,,,,,,,,,10x12,,lighter,,,,,,,,,10x12,,koi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9x13,,boilerhouse,,,,,,,,11x13,,humangendome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9x12,,river,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
